avg_runs_last_5,venue_avg_runs,opponent_avg_runs,career_avg_runs,matches_played,strike_rate,runs_next_match
1.4333333333333331,0.8333333333333331,1.6249999999999998,1.6666666666666663,6,41.666666666666664,1.1666666666666665
1.5999999999999999,0.6666666666666665,1.2499999999999998,1.6666666666666663,7,38.888888888888886,0.1666666666666666
0.9666666666666665,0.6666666666666665,1.6249999999999998,1.6666666666666663,8,16.66666666666666,0.9999999999999996
1.133333333333333,1.5833333333333328,0.9999999999999997,1.6666666666666663,9,12.499999999999995,6.499999999999999
1.933333333333333,6.499999999999999,4.666666666666666,1.6666666666666663,10,22.413793103448274,2.166666666666666
2.1999999999999993,1.5833333333333328,1.6249999999999998,1.6666666666666663,11,12.745098039215682,2.8333333333333326
2.5333333333333328,1.666666666666666,4.666666666666666,1.6666666666666663,12,21.79487179487179,1.333333333333333
2.766666666666666,0.8333333333333331,1.2499999999999998,1.6666666666666663,13,26.66666666666666,0.9999999999999998
2.766666666666666,0.9999999999999998,0.9999999999999997,1.6666666666666663,14,14.285714285714283,1.4999999999999998
1.7666666666666664,1.6666666666666665,1.2777777777777775,1.6666666666666663,15,29.999999999999993,1.1666666666666665
1.5666666666666664,1.833333333333333,1.333333333333333,1.6666666666666663,16,16.666666666666664,0.4999999999999998
1.0999999999999999,1.666666666666666,1.2777777777777775,1.6666666666666663,17,7.14285714285714,1.4999999999999996
1.1666666666666665,1.1666666666666665,1.1666666666666665,3.333333333333333,1,11.666666666666666,5.499999999999999
3.333333333333333,5.499999999999999,5.499999999999999,3.333333333333333,2,19.64285714285714,0.3333333333333332
0.1666666666666666,0.1666666666666666,0.0833333333333333,0.21111111111111105,1,5.555555555555554,0.1666666666666666
0.1666666666666666,0.2499999999999999,0.12499999999999994,0.21111111111111105,2,16.66666666666666,0.3333333333333333
0.22222222222222218,0.3333333333333333,0.3333333333333333,0.21111111111111105,3,16.666666666666664,0.0
0.16666666666666663,0.0,0.12499999999999994,0.21111111111111105,4,0.0,0.0
0.1333333333333333,0.0833333333333333,0.3888888888888888,0.21111111111111105,5,0.0,0.0
0.09999999999999998,0.0,0.12499999999999994,0.21111111111111105,6,0.0,0.3333333333333332
0.1333333333333333,0.3333333333333332,0.3333333333333332,0.21111111111111105,7,6.666666666666663,0.0
0.06666666666666664,0.0,0.0,0.21111111111111105,8,0.0,0.0
