match_id,batter,runs,balls_faced,got_out,strike_rate,avg_runs_last_5,batting_team,bowling_team,inning,target_runs
1426285,PD Salt,68,34,1,200.0,58.0,Kolkata Knight Riders,Delhi Capitals,2,5.0
1426289,PD Salt,5,4,1,125.0,41.2,Kolkata Knight Riders,Mumbai Indians,1,32.0
1426292,PD Salt,32,14,1,228.57142857142856,45.6,Kolkata Knight Riders,Lucknow Super Giants,1,6.0
829765,PJ Cummins,0,2,1,0.0,0.0,Kolkata Knight Riders,Chennai Super Kings,2,6.0
1082595,PJ Cummins,6,6,1,100.0,3.0,Delhi Daredevils,Royal Challengers Bangalore,2,12.0
1082605,PJ Cummins,12,6,0,200.0,6.0,Delhi Daredevils,Kings XI Punjab,1,3.0
1082608,PJ Cummins,3,4,0,75.0,5.25,Delhi Daredevils,Kolkata Knight Riders,1,4.0
1082614,PJ Cummins,4,5,0,80.0,5.0,Delhi Daredevils,Mumbai Indians,2,10.0
1082635,PJ Cummins,10,10,1,100.0,7.0,Delhi Daredevils,Mumbai Indians,2,24.0
1082640,PJ Cummins,24,13,1,184.6153846153846,10.6,Delhi Daredevils,Gujarat Lions,2,11.0
1082642,PJ Cummins,11,7,1,157.14285714285714,10.4,Delhi Daredevils,Rising Pune Supergiant,1,7.0
1082646,PJ Cummins,7,3,1,233.33333333333334,11.2,Delhi Daredevils,Royal Challengers Bangalore,2,4.0
1216494,PJ Cummins,4,17,1,23.52941176470588,11.2,Kolkata Knight Riders,Royal Challengers Bangalore,1,17.0
1216501,PJ Cummins,17,10,0,170.0,12.6,Kolkata Knight Riders,Chennai Super Kings,1,12.0
1216504,PJ Cummins,12,10,1,120.0,10.2,Kolkata Knight Riders,Rajasthan Royals,1,33.0
1216508,PJ Cummins,33,14,1,235.71428571428572,14.6,Kolkata Knight Riders,Mumbai Indians,2,5.0
1216515,PJ Cummins,5,4,1,125.0,14.2,Kolkata Knight Riders,Delhi Capitals,2,1.0
1216520,PJ Cummins,1,8,1,12.5,13.6,Kolkata Knight Riders,Kings XI Punjab,1,5.0
1216523,PJ Cummins,5,6,0,83.33333333333334,11.2,Kolkata Knight Riders,Kings XI Punjab,1,53.0
1216526,PJ Cummins,53,37,0,143.24324324324326,19.4,Kolkata Knight Riders,Mumbai Indians,1,15.0
1216530,PJ Cummins,15,11,1,136.36363636363635,15.8,Kolkata Knight Riders,Rajasthan Royals,1,1.0
1216540,PJ Cummins,1,3,1,33.33333333333333,15.0,Kolkata Knight Riders,Royal Challengers Bangalore,2,0.0
1254062,PJ Cummins,0,1,1,0.0,14.8,Kolkata Knight Riders,Mumbai Indians,2,6.0
1254067,PJ Cummins,6,2,1,300.0,15.0,Kolkata Knight Riders,Royal Challengers Bangalore,2,66.0
1254072,PJ Cummins,66,37,1,178.3783783783784,17.6,Kolkata Knight Riders,Chennai Super Kings,2,10.0
1254075,PJ Cummins,10,6,1,166.66666666666669,16.6,Kolkata Knight Riders,Rajasthan Royals,1,11.0
1254082,PJ Cummins,11,14,0,78.57142857142857,18.6,Kolkata Knight Riders,Delhi Capitals,1,56.0
1304060,PJ Cummins,56,15,0,373.3333333333333,29.8,Kolkata Knight Riders,Mumbai Indians,2,4.0
1304065,PJ Cummins,4,3,1,133.33333333333331,29.4,Kolkata Knight Riders,Delhi Capitals,2,3.0
1304071,PJ Cummins,3,3,1,100.0,16.8,Kolkata Knight Riders,Sunrisers Hyderabad,1,0.0
1304076,PJ Cummins,0,1,1,0.0,14.8,Kolkata Knight Riders,Rajasthan Royals,2,0.0
1304102,PJ Cummins,0,2,1,0.0,12.6,Kolkata Knight Riders,Mumbai Indians,1,0.0
1422121,PJ Cummins,0,1,0,0.0,1.4,Sunrisers Hyderabad,Kolkata Knight Riders,2,2.0
1422130,PJ Cummins,2,2,1,100.0,1.0,Sunrisers Hyderabad,Gujarat Titans,1,3.0
1426261,PJ Cummins,3,5,1,60.0,1.0,Sunrisers Hyderabad,Punjab Kings,1,1.0
1426273,PJ Cummins,1,1,0,100.0,1.2,Sunrisers Hyderabad,Delhi Capitals,1,31.0
1426279,PJ Cummins,31,16,1,193.75,7.4,Sunrisers Hyderabad,Royal Challengers Bengaluru,2,5.0
1426284,PJ Cummins,5,7,1,71.42857142857143,8.4,Sunrisers Hyderabad,Chennai Super Kings,2,35.0
1426293,PJ Cummins,35,19,0,184.21052631578948,15.0,Sunrisers Hyderabad,Mumbai Indians,1,30.0
1426309,PJ Cummins,30,24,1,125.0,20.4,Sunrisers Hyderabad,Kolkata Knight Riders,1,5.0
1426311,PJ Cummins,5,5,1,100.0,21.2,Sunrisers Hyderabad,Rajasthan Royals,1,24.0
336004,PJ Sangwan,2,4,1,50.0,2.0,Delhi Daredevils,Mumbai Indians,2,0.0
336017,PJ Sangwan,0,1,1,0.0,1.0,Delhi Daredevils,Kolkata Knight Riders,2,1.0
392198,PJ Sangwan,1,1,0,100.0,1.0,Delhi Daredevils,Rajasthan Royals,1,0.0
392206,PJ Sangwan,0,3,1,0.0,0.75,Delhi Daredevils,Chennai Super Kings,2,5.0
392226,PJ Sangwan,5,5,0,100.0,1.6,Delhi Daredevils,Kings XI Punjab,1,0.0
392237,PJ Sangwan,0,1,1,0.0,1.2,Delhi Daredevils,Deccan Chargers,1,4.0
419114,PJ Sangwan,4,10,0,40.0,2.0,Delhi Daredevils,Mumbai Indians,2,6.0
419152,PJ Sangwan,6,5,0,120.0,3.0,Delhi Daredevils,Mumbai Indians,2,4.0
598008,PJ Sangwan,4,2,0,200.0,3.8,Kolkata Knight Riders,Royal Challengers Bangalore,1,1.0
1082629,PJ Sangwan,1,2,1,50.0,3.0,Gujarat Lions,Rising Pune Supergiant,1,1.0
1082632,PJ Sangwan,1,1,0,100.0,3.2,Gujarat Lions,Delhi Daredevils,1,0.0
1082643,PJ Sangwan,0,1,1,0.0,2.4,Gujarat Lions,Sunrisers Hyderabad,1,0.0
1136567,PJ Sangwan,0,5,1,0.0,1.2,Mumbai Indians,Sunrisers Hyderabad,1,2.0
1216498,PK Garg,3,5,1,60.0,3.0,Sunrisers Hyderabad,Kings XI Punjab,2,15.0
1216507,PK Garg,15,8,1,187.5,9.0,Sunrisers Hyderabad,Rajasthan Royals,1,4.0
1216512,PK Garg,4,7,1,57.14285714285714,7.333333333333333,Sunrisers Hyderabad,Kolkata Knight Riders,2,51.0
1216516,PK Garg,51,27,0,188.88888888888889,18.25,Sunrisers Hyderabad,Chennai Super Kings,1,16.0
1216528,PK Garg,16,21,1,76.19047619047619,17.8,Sunrisers Hyderabad,Chennai Super Kings,2,12.0
1216534,PK Garg,12,13,1,92.3076923076923,19.6,Sunrisers Hyderabad,Royal Challengers Bangalore,2,8.0
1216538,PK Garg,8,7,1,114.28571428571428,18.2,Sunrisers Hyderabad,Mumbai Indians,2,0.0
1216542,PK Garg,0,1,1,0.0,17.4,Sunrisers Hyderabad,Kings XI Punjab,1,7.0
1237178,PK Garg,7,14,1,50.0,8.6,Sunrisers Hyderabad,Royal Challengers Bangalore,2,17.0
1237180,PK Garg,17,13,1,130.76923076923077,8.8,Sunrisers Hyderabad,Delhi Capitals,2,29.0
1254088,PK Garg,29,21,1,138.0952380952381,12.2,Sunrisers Hyderabad,Mumbai Indians,2,7.0
1254091,PK Garg,7,11,1,63.63636363636363,12.0,Sunrisers Hyderabad,Chennai Super Kings,1,15.0
1254095,PK Garg,15,11,1,136.36363636363635,15.0,Sunrisers Hyderabad,Royal Challengers Bangalore,1,0.0
1254100,PK Garg,0,1,1,0.0,13.6,Sunrisers Hyderabad,Rajasthan Royals,2,21.0
1254109,PK Garg,21,31,1,67.74193548387096,14.4,Sunrisers Hyderabad,Kolkata Knight Riders,1,42.0
1304111,PK Garg,42,26,1,161.53846153846155,17.0,Sunrisers Hyderabad,Mumbai Indians,1,4.0
1304116,PK Garg,4,7,1,57.14285714285714,16.4,Sunrisers Hyderabad,Punjab Kings,1,12.0
1359514,PK Garg,12,9,1,133.33333333333331,15.8,Delhi Capitals,Sunrisers Hyderabad,2,10.0
1304116,PN Mankad,4,1,0,400.0,4.0,Punjab Kings,Sunrisers Hyderabad,2,64.0
1359532,PN Mankad,64,47,0,136.17021276595744,34.0,Lucknow Super Giants,Sunrisers Hyderabad,2,0.0
1359537,PN Mankad,0,1,1,0.0,22.666666666666668,Lucknow Super Giants,Mumbai Indians,1,26.0
1359542,PN Mankad,26,20,1,130.0,23.5,Lucknow Super Giants,Kolkata Knight Riders,1,3.0
335987,PP Chawla,24,11,0,218.18181818181816,24.0,Kings XI Punjab,Rajasthan Royals,1,0.0
335991,PP Chawla,0,1,1,0.0,12.0,Kings XI Punjab,Mumbai Indians,1,21.0
336003,PP Chawla,21,7,0,300.0,15.0,Kings XI Punjab,Kolkata Knight Riders,1,17.0
336013,PP Chawla,17,16,1,106.25,15.5,Kings XI Punjab,Chennai Super Kings,2,16.0
336031,PP Chawla,16,10,0,160.0,15.6,Kings XI Punjab,Deccan Chargers,2,0.0
336035,PP Chawla,0,1,1,0.0,10.8,Kings XI Punjab,Kolkata Knight Riders,1,12.0
336039,PP Chawla,12,15,1,80.0,13.2,Kings XI Punjab,Chennai Super Kings,1,3.0
392186,PP Chawla,3,7,0,42.857142857142854,9.6,Kings XI Punjab,Kolkata Knight Riders,1,6.0
392195,PP Chawla,6,7,0,85.71428571428571,7.4,Kings XI Punjab,Rajasthan Royals,1,0.0
392200,PP Chawla,0,2,1,0.0,4.2,Kings XI Punjab,Mumbai Indians,1,3.0
392204,PP Chawla,3,4,1,75.0,4.8,Kings XI Punjab,Royal Challengers Bangalore,2,6.0
392210,PP Chawla,6,7,1,85.71428571428571,3.6,Kings XI Punjab,Rajasthan Royals,2,8.0
392216,PP Chawla,8,6,0,133.33333333333331,4.6,Kings XI Punjab,Deccan Chargers,2,1.0
392229,PP Chawla,1,1,0,100.0,3.6,Kings XI Punjab,Deccan Chargers,1,4.0
392234,PP Chawla,4,5,0,80.0,4.4,Kings XI Punjab,Chennai Super Kings,2,5.0
419108,PP Chawla,5,7,1,71.42857142857143,4.8,Kings XI Punjab,Delhi Daredevils,1,9.0
419117,PP Chawla,9,13,1,69.23076923076923,5.4,Kings XI Punjab,Deccan Chargers,2,8.0
419121,PP Chawla,8,4,0,200.0,5.4,Kings XI Punjab,Chennai Super Kings,1,8.0
419124,PP Chawla,8,8,1,100.0,6.8,Kings XI Punjab,Rajasthan Royals,2,22.0
419132,PP Chawla,22,15,1,146.66666666666666,10.4,Kings XI Punjab,Mumbai Indians,1,10.0
419143,PP Chawla,10,16,1,62.5,11.4,Kings XI Punjab,Rajasthan Royals,1,15.0
501202,PP Chawla,15,28,1,53.57142857142857,12.6,Kings XI Punjab,Pune Warriors,1,4.0
501220,PP Chawla,4,3,1,133.33333333333331,11.8,Kings XI Punjab,Rajasthan Royals,1,10.0
501237,PP Chawla,10,10,0,100.0,12.2,Kings XI Punjab,Mumbai Indians,2,5.0
501244,PP Chawla,5,6,1,83.33333333333334,8.8,Kings XI Punjab,Royal Challengers Bangalore,2,1.0
501257,PP Chawla,1,1,0,100.0,7.0,Kings XI Punjab,Delhi Daredevils,1,13.0
501264,PP Chawla,13,7,1,185.71428571428572,6.6,Kings XI Punjab,Deccan Chargers,2,10.0
548309,PP Chawla,10,8,1,125.0,7.8,Kings XI Punjab,Rajasthan Royals,2,16.0
548313,PP Chawla,16,8,1,200.0,9.0,Kings XI Punjab,Pune Warriors,2,21.0
548319,PP Chawla,21,24,0,87.5,12.2,Kings XI Punjab,Pune Warriors,2,13.0
548323,PP Chawla,13,8,0,162.5,14.6,Kings XI Punjab,Kolkata Knight Riders,1,9.0
548328,PP Chawla,9,10,1,90.0,13.8,Kings XI Punjab,Kolkata Knight Riders,1,7.0
548331,PP Chawla,7,3,0,233.33333333333334,13.2,Kings XI Punjab,Royal Challengers Bangalore,1,0.0
548343,PP Chawla,0,2,1,0.0,10.0,Kings XI Punjab,Chennai Super Kings,1,6.0
548350,PP Chawla,6,2,0,300.0,7.0,Kings XI Punjab,Royal Challengers Bangalore,2,5.0
548354,PP Chawla,5,4,1,125.0,5.4,Kings XI Punjab,Rajasthan Royals,2,8.0
548366,PP Chawla,8,3,1,266.66666666666663,5.2,Kings XI Punjab,Deccan Chargers,2,10.0
548369,PP Chawla,10,14,1,71.42857142857143,5.8,Kings XI Punjab,Delhi Daredevils,1,1.0
548374,PP Chawla,1,2,1,50.0,6.0,Kings XI Punjab,Delhi Daredevils,1,4.0
598007,PP Chawla,4,5,1,80.0,5.6,Kings XI Punjab,Chennai Super Kings,1,7.0
598014,PP Chawla,7,9,1,77.77777777777779,6.0,Kings XI Punjab,Rajasthan Royals,1,11.0
598016,PP Chawla,11,9,0,122.22222222222223,6.6,Kings XI Punjab,Kolkata Knight Riders,1,23.0
598021,PP Chawla,23,16,1,143.75,9.2,Kings XI Punjab,Sunrisers Hyderabad,1,0.0
598031,PP Chawla,0,2,0,0.0,9.0,Kings XI Punjab,Kolkata Knight Riders,1,12.0
598037,PP Chawla,12,11,1,109.09090909090908,10.6,Kings XI Punjab,Mumbai Indians,2,1.0
598052,PP Chawla,1,1,0,100.0,9.4,Kings XI Punjab,Rajasthan Royals,1,0.0
598056,PP Chawla,0,2,1,0.0,7.2,Kings XI Punjab,Sunrisers Hyderabad,2,5.0
598059,PP Chawla,5,3,0,166.66666666666669,3.6,Kings XI Punjab,Delhi Daredevils,2,1.0
598066,PP Chawla,1,2,1,50.0,3.8,Kings XI Punjab,Mumbai Indians,1,0.0
729307,PP Chawla,0,2,1,0.0,1.4,Kolkata Knight Riders,Kings XI Punjab,2,0.0
729315,PP Chawla,0,1,0,0.0,1.2,Kolkata Knight Riders,Rajasthan Royals,2,1.0
733971,PP Chawla,1,2,1,50.0,1.4,Kolkata Knight Riders,Chennai Super Kings,2,17.0
734043,PP Chawla,17,9,1,188.88888888888889,3.8,Kolkata Knight Riders,Kings XI Punjab,1,13.0
734049,PP Chawla,13,6,0,216.66666666666666,6.2,Kolkata Knight Riders,Kings XI Punjab,2,4.0
829733,PP Chawla,4,1,0,400.0,7.0,Kolkata Knight Riders,Kings XI Punjab,2,22.0
829761,PP Chawla,22,20,1,110.00000000000001,11.4,Kolkata Knight Riders,Delhi Daredevils,1,0.0
829765,PP Chawla,0,2,1,0.0,11.2,Kolkata Knight Riders,Chennai Super Kings,2,9.0
829781,PP Chawla,9,6,0,150.0,9.6,Kolkata Knight Riders,Sunrisers Hyderabad,1,18.0
829791,PP Chawla,18,11,1,163.63636363636365,10.6,Kolkata Knight Riders,Kings XI Punjab,2,1.0
829805,PP Chawla,1,8,0,12.5,10.0,Kolkata Knight Riders,Mumbai Indians,2,0.0
829811,PP Chawla,0,1,1,0.0,5.6,Kolkata Knight Riders,Rajasthan Royals,2,8.0
980939,PP Chawla,8,5,1,160.0,7.2,Kolkata Knight Riders,Rising Pune Supergiants,2,8.0
980951,PP Chawla,8,5,1,160.0,7.0,Kolkata Knight Riders,Delhi Daredevils,2,11.0
981001,PP Chawla,11,16,1,68.75,5.6,Kolkata Knight Riders,Gujarat Lions,1,2.0
1082649,PP Chawla,2,6,1,33.33333333333333,5.8,Kolkata Knight Riders,Mumbai Indians,1,0.0
1136573,PP Chawla,0,3,1,0.0,5.8,Kolkata Knight Riders,Delhi Daredevils,1,2.0
1136578,PP Chawla,2,3,0,66.66666666666666,4.6,Kolkata Knight Riders,Kings XI Punjab,1,2.0
1136586,PP Chawla,2,4,1,50.0,3.4,Kolkata Knight Riders,Delhi Daredevils,2,11.0
1136601,PP Chawla,11,13,1,84.61538461538461,3.4,Kolkata Knight Riders,Mumbai Indians,2,12.0
1136619,PP Chawla,12,13,1,92.3076923076923,5.4,Kolkata Knight Riders,Sunrisers Hyderabad,2,12.0
1175365,PP Chawla,12,5,1,240.0,7.8,Kolkata Knight Riders,Delhi Capitals,1,8.0
1178398,PP Chawla,8,13,1,61.53846153846154,9.0,Kolkata Knight Riders,Chennai Super Kings,1,14.0
1178401,PP Chawla,14,6,0,233.33333333333334,11.4,Kolkata Knight Riders,Delhi Capitals,1,4.0
1178404,PP Chawla,4,6,1,66.66666666666666,10.0,Kolkata Knight Riders,Chennai Super Kings,1,4.0
1178413,PP Chawla,4,8,1,50.0,8.4,Kolkata Knight Riders,Sunrisers Hyderabad,1,0.0
1254088,PP Chawla,0,2,1,0.0,6.0,Mumbai Indians,Sunrisers Hyderabad,1,5.0
1359486,PP Chawla,5,6,0,83.33333333333334,5.4,Mumbai Indians,Chennai Super Kings,1,18.0
1359509,PP Chawla,18,12,1,150.0,6.2,Mumbai Indians,Gujarat Titans,2,2.0
1359523,PP Chawla,2,2,0,100.0,5.8,Mumbai Indians,Chennai Super Kings,1,0.0
1370352,PP Chawla,0,2,1,0.0,5.0,Mumbai Indians,Gujarat Titans,2,0.0
1422123,PP Chawla,0,1,1,0.0,5.0,Mumbai Indians,Gujarat Titans,2,3.0
1422132,PP Chawla,3,6,1,50.0,4.6,Mumbai Indians,Rajasthan Royals,1,1.0
1426276,PP Chawla,1,1,0,100.0,1.2,Mumbai Indians,Rajasthan Royals,1,10.0
1426281,PP Chawla,10,4,1,250.0,2.8,Mumbai Indians,Delhi Capitals,2,0.0
1426289,PP Chawla,0,1,1,0.0,2.8,Mumbai Indians,Kolkata Knight Riders,2,1.0
336011,PP Ojha,1,2,0,50.0,1.0,Deccan Chargers,Rajasthan Royals,1,0.0
336020,PP Ojha,0,1,1,0.0,0.5,Deccan Chargers,Delhi Daredevils,2,1.0
336037,PP Ojha,1,1,0,100.0,0.6666666666666666,Deccan Chargers,Chennai Super Kings,1,0.0
392192,PP Ojha,0,2,0,0.0,0.5,Deccan Chargers,Mumbai Indians,1,1.0
392201,PP Ojha,1,1,1,100.0,0.6,Deccan Chargers,Delhi Daredevils,1,0.0
392209,PP Ojha,0,2,1,0.0,0.4,Deccan Chargers,Chennai Super Kings,2,0.0
392223,PP Ojha,0,2,1,0.0,0.4,Deccan Chargers,Delhi Daredevils,2,2.0
419138,PP Ojha,2,2,1,100.0,0.6,Deccan Chargers,Mumbai Indians,2,1.0
419163,PP Ojha,1,4,1,25.0,0.8,Deccan Chargers,Chennai Super Kings,2,0.0
419164,PP Ojha,0,2,1,0.0,0.6,Deccan Chargers,Royal Challengers Bangalore,1,0.0
548308,PP Ojha,0,1,0,0.0,0.6,Mumbai Indians,Pune Warriors,2,3.0
548325,PP Ojha,3,12,1,25.0,1.2,Mumbai Indians,Delhi Daredevils,1,1.0
548351,PP Ojha,1,1,0,100.0,1.0,Mumbai Indians,Pune Warriors,1,1.0
598019,PP Ojha,1,1,0,100.0,1.0,Mumbai Indians,Rajasthan Royals,2,0.0
598070,PP Ojha,0,2,1,0.0,1.0,Mumbai Indians,Chennai Super Kings,2,1.0
598073,PP Ojha,1,1,0,100.0,1.2,Mumbai Indians,Chennai Super Kings,1,1.0
729287,PP Ojha,1,5,1,20.0,0.8,Mumbai Indians,Royal Challengers Bangalore,1,2.0
734031,PP Ojha,2,2,0,100.0,1.0,Mumbai Indians,Delhi Daredevils,1,1.0
1136582,PP Shaw,22,10,1,220.00000000000003,22.0,Delhi Daredevils,Kings XI Punjab,2,62.0
1136586,PP Shaw,62,44,1,140.9090909090909,42.0,Delhi Daredevils,Kolkata Knight Riders,1,9.0
1136590,PP Shaw,9,6,1,150.0,31.0,Delhi Daredevils,Chennai Super Kings,2,47.0
1136592,PP Shaw,47,26,1,180.76923076923077,35.0,Delhi Daredevils,Rajasthan Royals,1,65.0
1136596,PP Shaw,65,37,1,175.67567567567568,41.0,Delhi Daredevils,Sunrisers Hyderabad,1,9.0
1136602,PP Shaw,9,11,1,81.81818181818183,38.4,Delhi Daredevils,Sunrisers Hyderabad,1,2.0
1136605,PP Shaw,2,4,1,50.0,26.4,Delhi Daredevils,Royal Challengers Bangalore,1,17.0
1136612,PP Shaw,17,19,1,89.47368421052632,28.0,Delhi Daredevils,Chennai Super Kings,1,12.0
1136615,PP Shaw,12,8,0,150.0,21.0,Delhi Daredevils,Mumbai Indians,1,7.0
1175358,PP Shaw,7,6,1,116.66666666666667,9.4,Delhi Capitals,Mumbai Indians,1,24.0
1175360,PP Shaw,24,18,1,133.33333333333331,12.4,Delhi Capitals,Chennai Super Kings,1,99.0
1175365,PP Shaw,99,56,1,176.78571428571428,31.8,Delhi Capitals,Kolkata Knight Riders,2,0.0
1175368,PP Shaw,0,1,1,0.0,28.4,Delhi Capitals,Kings XI Punjab,2,11.0
1175371,PP Shaw,11,11,1,100.0,28.2,Delhi Capitals,Sunrisers Hyderabad,1,28.0
1178395,PP Shaw,28,22,1,127.27272727272727,32.4,Delhi Capitals,Royal Challengers Bangalore,2,14.0
1178401,PP Shaw,14,7,1,200.0,30.4,Delhi Capitals,Kolkata Knight Riders,2,4.0
1178405,PP Shaw,4,5,1,80.0,11.4,Delhi Capitals,Sunrisers Hyderabad,1,20.0
1178409,PP Shaw,20,24,1,83.33333333333334,15.4,Delhi Capitals,Mumbai Indians,2,13.0
1178412,PP Shaw,13,11,0,118.18181818181819,15.8,Delhi Capitals,Kings XI Punjab,2,42.0
1178415,PP Shaw,42,39,1,107.6923076923077,18.6,Delhi Capitals,Rajasthan Royals,2,18.0
1178421,PP Shaw,18,10,1,180.0,19.4,Delhi Capitals,Royal Challengers Bangalore,1,4.0
1178425,PP Shaw,4,5,1,80.0,19.4,Delhi Capitals,Chennai Super Kings,2,8.0
1178428,PP Shaw,8,8,1,100.0,17.0,Delhi Capitals,Rajasthan Royals,2,56.0
1181766,PP Shaw,56,40,1,140.0,25.6,Delhi Capitals,Sunrisers Hyderabad,2,5.0
1181767,PP Shaw,5,7,1,71.42857142857143,18.2,Delhi Capitals,Chennai Super Kings,1,5.0
1216493,PP Shaw,5,9,1,55.55555555555556,15.6,Delhi Capitals,Kings XI Punjab,1,19.0
1216500,PP Shaw,19,10,1,190.0,18.6,Delhi Capitals,Rajasthan Royals,1,9.0
1216505,PP Shaw,9,6,1,150.0,18.8,Delhi Capitals,Royal Challengers Bangalore,2,0.0
1216509,PP Shaw,0,2,1,0.0,7.6,Delhi Capitals,Chennai Super Kings,2,66.0
1216515,PP Shaw,66,41,1,160.97560975609758,19.8,Delhi Capitals,Kolkata Knight Riders,1,42.0
1216519,PP Shaw,42,23,1,182.6086956521739,27.2,Delhi Capitals,Royal Challengers Bangalore,1,4.0
1216529,PP Shaw,4,3,1,133.33333333333331,24.2,Delhi Capitals,Mumbai Indians,1,2.0
1216532,PP Shaw,2,5,1,40.0,22.8,Delhi Capitals,Sunrisers Hyderabad,2,10.0
1216535,PP Shaw,10,11,1,90.9090909090909,24.8,Delhi Capitals,Mumbai Indians,1,64.0
1216539,PP Shaw,64,44,1,145.45454545454547,24.4,Delhi Capitals,Chennai Super Kings,1,0.0
1216543,PP Shaw,0,1,1,0.0,16.0,Delhi Capitals,Rajasthan Royals,1,7.0
1216546,PP Shaw,7,13,1,53.84615384615385,16.6,Delhi Capitals,Kings XI Punjab,1,0.0
1237177,PP Shaw,0,2,1,0.0,16.2,Delhi Capitals,Mumbai Indians,2,72.0
1254059,PP Shaw,72,38,1,189.4736842105263,28.6,Delhi Capitals,Chennai Super Kings,2,2.0
1254064,PP Shaw,2,5,1,40.0,16.2,Delhi Capitals,Rajasthan Royals,1,32.0
1254068,PP Shaw,32,17,1,188.23529411764704,22.6,Delhi Capitals,Punjab Kings,2,7.0
1254070,PP Shaw,7,5,1,140.0,22.6,Delhi Capitals,Mumbai Indians,2,53.0
1254077,PP Shaw,53,40,0,132.5,33.2,Delhi Capitals,Sunrisers Hyderabad,1,21.0
1254079,PP Shaw,21,18,1,116.66666666666667,23.0,Delhi Capitals,Royal Challengers Bangalore,2,82.0
1254082,PP Shaw,82,43,1,190.69767441860466,39.0,Delhi Capitals,Kolkata Knight Riders,2,39.0
1254086,PP Shaw,39,22,1,177.27272727272728,40.4,Delhi Capitals,Punjab Kings,2,10.0
1254097,PP Shaw,10,12,1,83.33333333333334,41.0,Delhi Capitals,Rajasthan Royals,1,48.0
1254101,PP Shaw,48,33,1,145.45454545454547,40.0,Delhi Capitals,Royal Challengers Bangalore,1,11.0
1254105,PP Shaw,11,8,1,137.5,38.0,Delhi Capitals,Sunrisers Hyderabad,2,18.0
1254110,PP Shaw,18,14,1,128.57142857142858,25.2,Delhi Capitals,Chennai Super Kings,2,6.0
1254112,PP Shaw,6,7,1,85.71428571428571,18.6,Delhi Capitals,Mumbai Indians,2,60.0
1254114,PP Shaw,60,34,1,176.47058823529412,28.6,Delhi Capitals,Chennai Super Kings,1,18.0
1254116,PP Shaw,18,12,1,150.0,22.6,Delhi Capitals,Kolkata Knight Riders,1,38.0
1304048,PP Shaw,38,24,1,158.33333333333331,28.0,Delhi Capitals,Mumbai Indians,2,10.0
1304056,PP Shaw,10,7,1,142.85714285714286,26.4,Delhi Capitals,Gujarat Titans,2,61.0
1304061,PP Shaw,61,36,1,169.44444444444443,37.4,Delhi Capitals,Lucknow Super Giants,1,51.0
1304065,PP Shaw,51,30,1,170.0,35.6,Delhi Capitals,Kolkata Knight Riders,1,16.0
1304073,PP Shaw,16,13,1,123.07692307692308,35.2,Delhi Capitals,Royal Challengers Bangalore,2,41.0
1304078,PP Shaw,41,22,1,186.36363636363635,35.8,Delhi Capitals,Punjab Kings,2,37.0
1304080,PP Shaw,37,30,1,123.33333333333334,41.2,Delhi Capitals,Rajasthan Royals,2,0.0
1304087,PP Shaw,0,1,1,0.0,29.0,Delhi Capitals,Kolkata Knight Riders,2,5.0
1304091,PP Shaw,5,7,1,71.42857142857143,19.8,Delhi Capitals,Lucknow Super Giants,2,24.0
1304115,PP Shaw,24,23,1,104.34782608695652,21.4,Delhi Capitals,Mumbai Indians,1,12.0
1359477,PP Shaw,12,10,1,120.0,15.6,Delhi Capitals,Lucknow Super Giants,2,7.0
1359481,PP Shaw,7,6,1,116.66666666666667,9.6,Delhi Capitals,Gujarat Titans,1,0.0
1359485,PP Shaw,0,3,1,0.0,9.6,Delhi Capitals,Rajasthan Royals,2,15.0
1359490,PP Shaw,15,11,1,136.36363636363635,11.6,Delhi Capitals,Mumbai Indians,1,0.0
1359494,PP Shaw,0,2,1,0.0,6.8,Delhi Capitals,Royal Challengers Bangalore,2,13.0
1359502,PP Shaw,13,11,1,118.18181818181819,7.0,Delhi Capitals,Kolkata Knight Riders,2,54.0
1359538,PP Shaw,54,40,1,135.0,16.4,Delhi Capitals,Punjab Kings,1,5.0
1359541,PP Shaw,5,7,1,71.42857142857143,17.4,Delhi Capitals,Chennai Super Kings,2,43.0
1422131,PP Shaw,43,29,1,148.27586206896552,23.0,Delhi Capitals,Chennai Super Kings,1,10.0
1422134,PP Shaw,10,7,1,142.85714285714286,25.0,Delhi Capitals,Kolkata Knight Riders,2,66.0
1422138,PP Shaw,66,41,1,160.97560975609758,35.6,Delhi Capitals,Mumbai Indians,2,32.0
1426264,PP Shaw,32,22,1,145.45454545454547,31.2,Delhi Capitals,Lucknow Super Giants,2,7.0
1426270,PP Shaw,7,6,1,116.66666666666667,31.6,Delhi Capitals,Gujarat Titans,2,16.0
1426273,PP Shaw,16,5,1,320.0,26.2,Delhi Capitals,Sunrisers Hyderabad,2,11.0
1426278,PP Shaw,11,7,1,157.14285714285714,26.4,Delhi Capitals,Gujarat Titans,1,13.0
335985,PR Shah,19,23,1,82.6086956521739,19.0,Mumbai Indians,Royal Challengers Bangalore,1,10.0
336024,PR Shah,10,9,1,111.11111111111111,14.5,Mumbai Indians,Deccan Chargers,1,5.0
336028,PR Shah,5,5,1,100.0,11.333333333333334,Mumbai Indians,Kings XI Punjab,2,0.0
336032,PR Shah,0,1,1,0.0,8.5,Mumbai Indians,Delhi Daredevils,1,1.0
